country_id,Year,disease_id,Prevalence,Incidence,Mortality,Population Affected,Healthcare Access (%),Doctors per 1000,Hospital Beds per 1000,Recovery Rate (%),Improvement in 5 Years (%),Urbanization Rate (%)
1,2023,4.0,16.09,7.34,8.3,407309.0,77.43,2.35,8.88,72.6,6.66,87.73
1,2023,2.0,0.71,2.72,4.23,223044.0,66.85,2.26,3.44,68.08,0.98,28.45
1,2023,2.0,12.74,1.43,0.22,70694.0,93.23,3.97,4.74,70.86,4.05,54.67
1,2023,3.0,15.81,5.28,1.29,284394.0,78.23,2.24,5.07,88.8,4.65,24.49
1,2023,2.0,9.22,11.3,9.6,421285.0,82.52,1.38,7.46,50.97,3.37,77.14
1,2023,4.0,1.09,2.94,2.63,815361.0,68.63,4.64,5.0,78.29,9.11,77.11
1,2023,2.0,18.95,13.59,3.04,689525.0,67.16,4.33,9.43,57.75,9.86,70.43
1,2023,1.0,10.8,9.49,2.0,222319.0,94.52,1.42,3.41,84.28,0.05,31.18
1,2023,3.0,16.73,0.34,9.83,317417.0,68.07,2.29,5.75,53.55,9.9,61.59
1,2023,3.0,11.75,5.18,5.79,675083.0,97.47,0.89,2.53,70.12,2.41,57.85
1,2023,2.0,8.1,8.16,9.61,268406.0,66.41,3.49,8.27,77.09,1.92,52.89
1,2023,3.0,12.12,6.61,0.72,331190.0,56.17,4.42,7.78,72.87,0.76,23.4
7,2023,4.0,2.0,0.15,6.41,912882.0,65.11,1.76,7.76,71.8,8.83,34.35
7,2023,3.0,4.17,7.6,2.01,50822.0,80.66,4.85,1.28,89.39,3.13,79.53
7,2023,4.0,2.02,3.53,1.69,780582.0,82.42,3.22,1.29,69.56,2.72,72.52
7,2023,2.0,1.68,10.5,4.11,389506.0,72.67,3.02,7.15,84.45,3.79,44.1
7,2023,2.0,3.44,2.82,4.72,594423.0,61.57,2.47,2.85,89.87,2.04,49.11
7,2023,1.0,1.45,3.96,0.85,461589.0,59.01,1.73,1.25,84.98,2.43,58.8
7,2023,1.0,7.97,11.63,2.85,201991.0,67.05,4.18,3.39,66.23,1.92,73.28
7,2023,2.0,0.48,11.56,9.11,9695.0,93.14,3.46,8.37,79.4,6.84,24.93
7,2023,4.0,16.03,11.4,3.8,307848.0,62.13,4.46,5.97,64.18,3.81,69.31
7,2023,4.0,19.32,7.41,4.41,524173.0,72.53,2.28,7.6,55.38,0.12,54.34
7,2023,4.0,5.23,9.95,7.76,939001.0,69.55,1.95,1.28,80.47,6.7,65.55
7,2023,2.0,13.06,4.64,9.22,997795.0,53.39,2.42,5.35,64.08,3.66,69.2
7,2023,4.0,4.29,10.83,6.21,439672.0,52.94,0.83,3.47,54.66,5.79,69.69
7,2023,4.0,16.91,5.06,9.92,325140.0,59.97,1.78,4.72,74.48,6.35,48.42
7,2023,4.0,15.83,0.16,0.12,578235.0,51.23,0.73,1.85,54.44,2.17,36.19
7,2023,2.0,12.42,14.04,2.32,745033.0,94.44,3.66,8.39,90.81,7.17,36.36
7,2023,3.0,17.48,10.89,7.7,620131.0,66.74,1.17,5.84,53.11,8.35,41.55
7,2023,2.0,2.91,8.84,0.33,707559.0,65.27,1.57,4.23,58.6,3.75,80.89
7,2023,4.0,11.43,2.45,1.16,390391.0,72.08,3.65,9.85,62.12,6.21,32.86
7,2023,4.0,7.95,6.54,7.89,79109.0,53.53,3.8,0.53,83.92,0.93,72.02
7,2023,4.0,8.37,14.16,3.39,459012.0,80.35,2.77,6.79,70.1,3.44,75.5
7,2023,3.0,17.49,9.83,2.16,548517.0,75.4,2.23,4.11,85.63,8.81,33.36
7,2023,4.0,5.47,8.53,5.34,915382.0,98.88,3.79,9.5,71.41,5.31,22.73
7,2023,1.0,7.02,8.81,8.52,118410.0,70.0,4.86,3.65,87.28,6.4,71.23
7,2023,2.0,2.61,8.27,9.72,86104.0,88.74,3.25,1.33,63.95,9.81,79.67
7,2023,4.0,1.03,1.24,6.59,722091.0,95.26,2.61,2.82,69.54,3.71,42.79
7,2023,2.0,10.62,5.12,4.14,874921.0,66.82,2.9,3.75,89.1,1.67,62.64
7,2023,2.0,3.19,13.61,5.02,37475.0,87.31,3.24,1.26,77.6,4.38,61.99
7,2023,3.0,3.88,6.83,5.15,485526.0,84.03,3.05,6.25,66.87,8.93,63.81
7,2023,3.0,19.17,5.52,9.27,228713.0,71.01,3.87,7.22,79.5,9.72,81.48
7,2023,1.0,7.19,14.45,9.45,333109.0,57.21,4.28,7.4,78.15,0.1,21.68
7,2023,3.0,9.11,8.91,6.12,240374.0,53.19,3.54,2.91,67.04,7.13,38.71
7,2023,1.0,6.91,8.76,7.21,450546.0,68.06,0.67,7.41,96.75,2.59,48.83
7,2023,2.0,18.1,4.79,2.62,757158.0,69.51,4.19,4.1,52.22,8.2,35.55
7,2023,4.0,7.26,11.9,3.63,614405.0,68.93,3.6,1.18,81.95,4.74,24.45
7,2023,2.0,19.38,10.62,9.58,179700.0,75.17,2.67,9.36,52.73,5.42,49.49
7,2023,2.0,6.44,11.21,4.31,562882.0,91.28,4.24,6.33,85.89,3.62,85.72
7,2023,3.0,2.21,14.02,6.04,731767.0,87.44,2.86,6.6,69.3,0.49,69.62
7,2023,3.0,17.47,9.05,5.83,202309.0,82.27,1.41,8.25,55.3,6.53,76.72
7,2023,3.0,5.96,7.97,5.2,974998.0,58.39,3.05,5.41,53.57,8.42,67.08
7,2023,4.0,14.96,2.1,6.76,543834.0,56.07,3.21,7.02,75.58,0.77,62.97
7,2023,2.0,6.69,6.47,7.62,273019.0,83.18,3.6,3.3,72.87,3.94,73.4
7,2023,2.0,9.65,6.88,0.71,803802.0,80.42,0.66,9.44,54.62,1.64,86.53
7,2023,3.0,14.11,5.44,9.33,906477.0,59.41,4.02,1.57,54.03,6.18,87.9
7,2023,1.0,16.03,13.97,5.22,432351.0,60.29,3.39,3.69,69.25,3.95,82.73
7,2023,1.0,8.43,0.82,8.53,437958.0,77.36,3.33,3.53,95.37,6.04,65.15
7,2023,4.0,7.28,14.47,2.26,970885.0,74.01,3.65,5.12,72.61,4.5,83.49
7,2023,3.0,2.77,2.06,1.67,925604.0,95.43,1.55,8.29,56.78,1.79,69.42
7,2023,3.0,14.13,14.99,2.31,553463.0,81.01,0.69,0.74,73.62,3.59,30.59
7,2023,3.0,13.14,6.93,4.31,482833.0,95.4,1.02,8.76,86.45,4.36,52.67
7,2023,1.0,15.13,5.19,7.65,839098.0,72.35,4.53,3.96,69.69,6.52,47.23
7,2023,2.0,4.11,6.98,6.77,40003.0,91.33,2.49,2.17,85.1,5.76,76.12
7,2023,3.0,18.86,4.94,1.86,195395.0,94.51,1.53,3.01,74.38,4.36,63.43
7,2023,1.0,7.51,1.24,5.38,800330.0,96.64,1.24,1.51,93.83,8.26,32.47
7,2023,4.0,12.04,14.57,1.06,154454.0,99.45,3.7,6.34,64.05,3.55,83.67
7,2023,4.0,2.08,13.63,9.94,826375.0,66.9,1.89,5.27,71.56,9.92,23.18
7,2023,4.0,15.57,1.91,7.23,100809.0,89.6,4.5,0.53,74.81,4.0,81.11
7,2023,3.0,0.11,4.59,0.66,241469.0,76.07,2.16,1.01,67.17,8.07,79.91
7,2023,4.0,2.44,9.95,6.46,504131.0,73.97,1.75,6.68,72.85,3.72,41.21
7,2023,2.0,10.52,10.44,6.14,702716.0,94.93,1.64,2.22,98.79,5.88,75.96
7,2023,1.0,13.24,3.17,5.31,757022.0,70.43,0.84,9.2,93.18,0.22,44.08
7,2023,1.0,8.87,1.87,9.82,239255.0,90.64,1.03,5.93,62.63,5.96,62.87
7,2023,4.0,19.92,13.39,1.28,289452.0,89.57,2.4,1.21,63.6,1.72,38.09
6,2023,4.0,1.41,3.63,7.97,895476.0,73.81,1.81,7.67,88.71,4.76,23.51
6,2023,2.0,14.49,5.52,6.25,520437.0,89.73,3.48,3.54,72.47,9.32,78.27
6,2023,2.0,7.09,3.82,2.2,302037.0,76.49,1.69,9.86,67.63,7.99,74.75
6,2023,1.0,9.72,7.52,0.79,563004.0,53.01,3.76,2.59,68.97,1.08,25.96
6,2023,3.0,10.3,10.92,6.75,991953.0,76.18,1.33,8.0,95.44,0.45,77.94
6,2023,1.0,4.31,9.71,6.07,428413.0,78.2,2.11,5.13,93.87,6.65,42.02
6,2023,2.0,4.27,3.62,2.25,550292.0,90.85,3.9,3.33,98.19,2.43,33.9
6,2023,3.0,15.82,2.53,8.81,690976.0,93.75,4.51,4.56,95.6,3.58,69.68
6,2023,2.0,8.35,10.73,4.24,903060.0,84.97,3.52,2.59,82.2,1.51,43.93
6,2023,2.0,7.16,0.99,0.18,209649.0,92.55,1.21,2.59,86.85,8.54,35.11
6,2023,2.0,19.26,12.54,0.64,641610.0,92.15,4.86,1.83,82.69,9.68,72.27
6,2023,4.0,19.78,14.72,1.77,126037.0,83.8,2.12,1.63,79.13,0.27,46.59
6,2023,3.0,9.3,13.76,6.41,28817.0,70.24,4.46,4.37,90.46,5.47,69.55
6,2023,3.0,3.54,4.86,8.26,395307.0,56.6,1.79,6.86,60.82,6.6,87.41
6,2023,1.0,6.02,2.3,6.25,381981.0,52.96,2.84,5.08,67.61,1.75,28.39
6,2023,4.0,9.77,1.47,8.39,945877.0,72.32,4.92,2.28,72.9,5.42,45.87
6,2023,4.0,2.81,8.8,3.52,703715.0,58.71,3.89,7.47,79.04,2.58,59.06
6,2023,4.0,10.26,9.74,5.09,286818.0,52.0,4.28,7.19,88.89,4.97,41.92
6,2023,2.0,8.37,9.53,3.94,704777.0,83.63,1.85,7.86,96.29,6.95,84.84
6,2023,4.0,19.83,2.55,3.25,575734.0,59.62,3.66,2.77,53.59,5.77,52.28
6,2023,2.0,15.85,5.36,5.52,373728.0,75.31,0.82,1.49,98.92,0.67,51.62
6,2023,1.0,10.21,12.6,8.87,769634.0,52.05,3.12,3.31,87.62,6.26,41.86
6,2023,3.0,17.83,3.86,0.39,822662.0,95.18,1.87,6.14,83.83,3.64,75.74
6,2023,4.0,11.27,11.98,8.7,554918.0,67.07,3.62,9.8,83.59,6.81,59.89
6,2023,2.0,2.88,1.39,6.31,97357.0,62.22,4.9,5.88,66.68,1.56,78.74
6,2023,3.0,13.95,0.27,1.9,913472.0,85.9,3.4,6.96,77.09,7.58,89.92
6,2023,2.0,13.86,14.51,9.66,557071.0,97.18,2.78,9.22,88.45,3.05,22.78
6,2023,3.0,9.34,4.39,2.97,389073.0,88.1,4.29,8.66,66.32,9.45,28.28
6,2023,4.0,5.91,8.04,0.16,691529.0,74.61,2.86,7.91,71.15,2.93,25.93
6,2023,1.0,1.15,12.64,5.45,318538.0,61.93,1.79,9.35,74.8,6.63,32.31
6,2023,4.0,5.42,6.22,7.68,918163.0,80.98,3.52,7.03,70.42,5.6,68.38
6,2023,2.0,6.5,4.47,4.26,232288.0,54.31,1.6,4.24,74.48,0.76,72.16
6,2023,3.0,14.18,13.39,5.37,130106.0,70.49,1.58,7.91,89.54,7.34,59.56
6,2023,2.0,19.12,13.92,5.07,561088.0,79.24,2.29,9.25,91.81,1.72,73.73
6,2023,2.0,10.4,13.88,9.64,978075.0,84.56,3.71,1.75,74.24,6.78,38.22
6,2023,1.0,14.27,6.96,0.37,264258.0,53.82,1.43,5.49,85.31,0.63,69.35
6,2023,3.0,18.47,2.48,6.93,354194.0,56.55,1.08,4.58,82.7,4.45,83.58
6,2023,4.0,1.81,8.8,5.7,567399.0,56.01,0.79,7.36,95.22,2.42,27.38
6,2023,4.0,4.22,10.11,5.17,686982.0,80.04,3.49,1.13,95.22,3.94,77.21
6,2023,1.0,3.86,2.92,9.75,674271.0,62.5,1.01,6.21,57.74,2.47,46.05
6,2023,1.0,19.84,5.46,1.96,280278.0,82.41,4.58,4.69,84.97,7.47,40.57
6,2023,4.0,16.05,1.4,6.19,927870.0,99.38,3.07,5.8,58.76,0.83,79.69
6,2023,3.0,2.01,9.36,5.62,225500.0,83.66,2.8,8.95,86.21,7.58,52.14
6,2023,2.0,5.7,10.83,8.26,276738.0,63.38,2.86,3.7,73.49,8.87,31.04
6,2023,1.0,13.57,14.84,4.32,883530.0,52.97,0.85,0.89,64.34,0.09,30.29
6,2023,4.0,8.68,11.61,4.81,175608.0,97.04,3.99,0.8,66.78,9.39,71.32
6,2023,1.0,2.39,7.71,0.49,597903.0,68.02,1.25,6.39,71.73,2.57,78.17
6,2023,4.0,2.96,9.2,4.29,509428.0,90.76,0.65,5.17,70.83,0.64,32.02
6,2023,3.0,15.81,2.19,8.9,340554.0,61.42,1.22,9.76,83.5,4.29,42.03
6,2023,1.0,18.35,5.5,9.88,835092.0,65.04,2.19,5.64,81.23,5.49,67.55
6,2023,4.0,11.61,10.45,5.16,517526.0,95.83,4.27,8.67,95.09,0.75,39.93
6,2023,2.0,12.67,4.3,4.61,218232.0,59.06,0.95,9.71,80.49,3.28,70.46
6,2023,2.0,5.74,13.0,0.43,968702.0,70.82,4.81,6.87,77.19,4.97,56.72
6,2023,2.0,18.5,10.72,9.67,505718.0,56.58,4.57,9.74,52.68,2.83,82.82
6,2023,1.0,10.49,8.53,0.85,422465.0,56.57,3.1,1.19,58.32,0.98,50.98
6,2023,1.0,9.25,4.27,4.02,320946.0,60.79,1.31,6.95,80.61,9.11,45.34
6,2023,2.0,2.11,12.31,9.39,544881.0,74.64,2.55,4.5,58.35,1.51,21.56
6,2023,4.0,11.63,12.4,7.71,898697.0,81.65,2.31,5.09,60.07,0.12,72.99
3,2023,1.0,18.82,1.97,0.55,421832.0,87.89,1.42,3.33,83.95,1.4,30.79
3,2023,4.0,0.45,10.4,5.38,711237.0,53.01,4.68,3.53,60.19,7.42,24.5
3,2023,1.0,6.92,9.26,4.42,830748.0,94.22,2.28,9.04,70.64,8.65,73.49
3,2023,1.0,2.54,7.81,7.47,687762.0,79.07,2.78,2.95,93.67,4.11,37.43
3,2023,2.0,12.66,12.09,5.15,775021.0,60.54,0.64,2.55,78.98,5.4,78.66
3,2023,3.0,5.15,13.02,3.1,723578.0,76.98,2.67,0.79,69.11,6.64,50.9
3,2023,1.0,9.4,11.8,4.18,288903.0,78.79,1.38,9.06,90.62,9.12,75.2
3,2023,1.0,18.39,1.24,1.81,205824.0,91.2,1.63,5.67,85.64,7.97,81.19
3,2023,1.0,9.05,8.27,4.42,167627.0,88.94,4.74,1.84,89.01,6.79,23.4
3,2023,3.0,19.87,9.48,3.63,110905.0,98.26,1.33,3.73,76.61,8.64,24.4
3,2023,2.0,9.76,3.79,2.81,541869.0,59.19,3.04,8.64,85.67,6.48,84.52
3,2023,4.0,14.72,6.67,4.9,179141.0,97.32,4.06,4.3,75.92,9.75,56.32
3,2023,1.0,14.0,4.23,7.7,97605.0,84.97,2.93,8.71,92.15,9.04,22.6
3,2023,2.0,1.96,4.08,5.85,768888.0,56.28,2.42,2.7,74.7,6.98,33.94
3,2023,3.0,12.9,10.1,3.56,909625.0,68.6,0.95,0.96,94.67,9.43,60.22
3,2023,2.0,16.45,5.8,9.35,84278.0,84.82,3.33,1.63,85.26,7.24,40.94
3,2023,4.0,19.67,5.72,3.66,74922.0,53.37,1.81,4.62,70.35,2.07,22.83
3,2023,1.0,5.7,7.18,7.95,505368.0,79.6,1.44,2.88,62.66,7.24,84.58
3,2023,2.0,14.37,1.05,5.53,744638.0,55.22,4.42,4.19,60.11,4.41,24.7
3,2023,2.0,11.55,9.28,3.62,956414.0,63.49,4.91,6.87,70.03,8.05,83.24
3,2023,3.0,19.37,12.74,4.57,306530.0,96.72,1.61,1.69,61.47,3.26,83.86
3,2023,4.0,1.26,11.8,2.47,366889.0,55.84,3.79,5.36,66.07,8.79,68.37
3,2023,3.0,11.25,12.82,0.35,995384.0,61.09,3.86,6.67,70.72,8.03,31.65
3,2023,2.0,4.06,5.35,2.45,319601.0,64.44,4.06,1.21,96.62,6.24,79.87
3,2023,3.0,17.33,5.64,4.52,461151.0,85.65,3.45,3.48,87.2,5.85,44.2
3,2023,1.0,5.39,8.28,2.77,543974.0,91.76,0.54,9.78,63.09,2.29,63.04
3,2023,3.0,12.97,7.39,1.1,106376.0,71.96,1.1,0.76,77.17,4.85,30.52
3,2023,2.0,7.11,1.68,8.12,865764.0,75.59,2.05,3.13,53.7,3.12,65.15
3,2023,3.0,12.14,9.1,1.75,635061.0,89.22,4.08,4.64,74.49,8.44,61.13
3,2023,3.0,17.76,8.73,6.99,404457.0,72.38,3.07,1.12,61.46,7.35,40.47
3,2023,4.0,11.98,8.87,8.71,338205.0,57.57,3.76,1.81,58.21,6.49,29.12
3,2023,2.0,0.99,3.59,9.56,202558.0,78.56,2.26,2.86,70.28,9.69,62.14
3,2023,1.0,18.13,6.27,3.83,919107.0,88.46,0.67,4.67,73.14,0.11,43.09
3,2023,3.0,3.89,9.14,1.72,180910.0,57.78,0.52,2.76,64.38,1.06,68.83
3,2023,1.0,9.52,14.37,9.98,560794.0,58.04,4.94,7.69,58.09,2.45,55.78
3,2023,3.0,1.95,5.59,7.8,263703.0,60.83,1.14,1.96,76.98,7.08,43.27
3,2023,4.0,3.91,7.45,6.79,458630.0,88.98,0.56,2.14,79.25,9.34,59.3
3,2023,1.0,14.55,13.92,1.72,119877.0,53.66,3.15,2.97,52.77,9.89,21.23
3,2023,4.0,5.64,14.89,8.38,539720.0,59.27,0.51,2.2,83.7,1.46,62.95
3,2023,1.0,13.65,11.36,5.48,668096.0,83.65,3.98,5.62,60.35,7.09,37.32
3,2023,1.0,2.41,5.85,2.0,449087.0,51.83,1.87,2.25,74.32,9.61,47.33
3,2023,3.0,13.42,4.88,1.82,876914.0,83.87,0.69,2.31,70.45,5.98,87.2
3,2023,1.0,9.22,14.65,1.51,42575.0,56.35,3.03,7.49,70.23,8.85,78.28
3,2023,3.0,9.88,1.46,8.32,618220.0,61.25,4.76,9.92,69.8,3.0,82.31
3,2023,1.0,8.14,8.96,3.38,259641.0,65.58,4.16,0.62,82.86,1.62,49.05
3,2023,4.0,2.0,14.26,3.23,32075.0,98.32,1.16,4.45,91.89,5.02,49.78
3,2023,2.0,2.02,14.08,7.73,131452.0,62.42,2.67,8.13,81.73,1.59,23.13
3,2023,2.0,12.73,8.33,6.05,365466.0,51.52,1.3,6.68,95.08,5.94,84.26
3,2023,4.0,6.2,6.68,6.71,402003.0,66.82,1.28,1.84,57.03,5.64,76.98
3,2023,4.0,12.62,13.27,4.62,847091.0,78.65,3.04,6.76,69.88,8.89,61.93
3,2023,1.0,1.68,5.45,8.52,729923.0,73.11,2.04,1.56,60.59,1.41,39.65
3,2023,3.0,10.8,13.42,5.72,350549.0,91.15,1.19,7.39,90.77,1.71,47.29
3,2023,4.0,4.75,10.27,1.72,297044.0,98.19,0.8,3.28,56.58,3.82,55.81
3,2023,2.0,13.85,2.24,7.23,85615.0,93.91,0.58,0.52,60.06,7.74,85.55
3,2023,4.0,2.64,8.24,6.9,788571.0,56.52,3.88,5.45,88.02,7.28,66.04
3,2023,4.0,2.55,13.94,2.06,980757.0,82.76,3.86,4.85,89.22,4.57,64.63
3,2023,2.0,7.75,4.3,1.88,441247.0,66.26,4.37,9.8,75.09,6.73,35.63
3,2023,2.0,5.03,9.22,1.16,252451.0,85.79,2.62,6.16,63.24,3.13,54.71
3,2023,2.0,6.18,3.15,7.26,392716.0,79.38,2.02,4.78,69.41,8.18,52.46
3,2023,3.0,19.46,8.39,3.72,417183.0,94.87,1.45,8.09,94.11,9.21,87.2
3,2023,1.0,16.79,1.78,4.11,31869.0,77.98,3.22,2.53,75.27,7.39,68.1
3,2023,3.0,9.88,4.93,1.92,530080.0,69.32,2.34,8.86,57.28,3.89,69.43
3,2023,2.0,13.02,3.8,9.02,174670.0,81.15,2.06,2.24,89.51,4.29,77.46
3,2023,4.0,10.3,0.29,6.97,38834.0,82.8,3.77,9.38,78.02,9.05,38.52
3,2023,3.0,14.56,12.9,2.31,504640.0,90.0,3.34,6.02,95.27,6.65,86.13
3,2023,3.0,10.03,0.53,1.04,652373.0,65.73,4.48,3.97,87.83,3.67,66.21
3,2023,2.0,9.0,13.94,3.27,739693.0,70.69,1.67,1.91,74.13,9.5,86.63
3,2023,2.0,4.85,0.95,2.71,627498.0,96.29,4.9,1.47,62.06,7.83,84.26
18,2023,,,,,,,,,,,
19,2023,4.0,19.24,6.88,1.83,998135.0,72.12,0.85,2.18,94.63,8.9,60.39
19,2023,4.0,6.42,11.99,3.98,475120.0,63.52,4.66,6.27,83.88,4.53,21.98
19,2023,2.0,3.45,4.98,6.07,133462.0,83.93,1.94,2.94,67.26,8.52,52.57
19,2023,3.0,17.38,10.48,7.61,891928.0,52.22,3.91,9.45,57.06,1.8,57.38
19,2023,4.0,15.38,0.98,6.48,184104.0,65.55,4.52,4.54,67.04,7.02,30.82
19,2023,4.0,3.58,1.88,9.39,644999.0,91.06,1.12,1.57,68.84,2.08,45.37
19,2023,1.0,15.19,3.25,7.84,415396.0,89.4,2.47,9.1,53.67,5.65,48.9
19,2023,3.0,15.34,6.27,3.41,71071.0,74.83,4.17,1.77,84.61,0.17,37.82
19,2023,3.0,9.77,8.79,9.65,252997.0,84.27,2.03,5.89,75.63,5.33,37.12
19,2023,1.0,6.09,5.28,0.28,803133.0,70.57,3.38,7.05,80.28,1.05,85.75
19,2023,4.0,9.03,0.37,8.6,439590.0,86.17,0.64,8.66,69.05,6.73,85.8
19,2023,2.0,14.65,5.96,8.93,454760.0,83.54,3.78,7.05,54.77,2.11,82.28
19,2023,2.0,7.05,14.29,3.94,123356.0,74.47,1.37,7.97,96.96,9.04,47.25
19,2023,1.0,4.77,10.3,0.5,119788.0,51.26,1.58,1.03,56.05,5.68,33.92
19,2023,4.0,9.98,2.46,9.63,257060.0,59.68,4.79,3.89,85.6,6.38,81.16
19,2023,2.0,12.72,4.06,3.72,51330.0,56.62,4.06,8.71,70.93,3.6,62.05
19,2023,2.0,0.64,1.75,1.89,806453.0,87.13,3.07,1.47,68.3,3.19,51.72
19,2023,3.0,12.49,11.81,8.63,56541.0,76.94,3.2,5.57,91.82,5.93,79.66
19,2023,3.0,4.31,6.89,7.42,639807.0,63.16,1.7,4.16,90.24,9.38,20.72
19,2023,4.0,9.53,2.42,3.92,560679.0,76.69,2.45,5.32,85.18,6.91,44.66
19,2023,2.0,16.3,2.06,8.38,644584.0,68.99,4.12,6.93,56.04,10.0,64.38
19,2023,1.0,12.07,8.9,3.53,835903.0,72.12,3.39,4.99,57.65,6.77,59.91
19,2023,2.0,14.7,2.41,2.07,217372.0,57.67,4.39,8.87,67.95,4.02,56.0
19,2023,1.0,5.53,10.06,0.99,820419.0,59.19,2.29,2.95,50.97,1.75,42.03
19,2023,4.0,18.49,3.72,4.11,243959.0,73.54,2.53,4.53,89.42,8.35,57.74
19,2023,1.0,5.82,4.98,8.77,117489.0,71.61,4.56,3.86,50.6,6.1,45.69
19,2023,4.0,18.19,1.72,2.35,597877.0,96.24,0.93,6.12,87.25,7.53,26.16
19,2023,3.0,3.79,9.16,9.01,12965.0,92.4,2.75,0.62,79.09,8.79,32.97
19,2023,3.0,11.85,0.63,9.56,254129.0,54.6,0.95,5.64,76.74,9.38,29.01
19,2023,2.0,4.39,2.52,5.36,71633.0,74.83,1.65,0.85,94.77,2.61,38.15
19,2023,3.0,17.63,7.28,1.59,711368.0,86.99,4.46,7.5,69.86,5.26,37.3
19,2023,2.0,2.58,4.34,0.76,355773.0,78.58,1.24,2.44,65.3,6.06,56.7
19,2023,1.0,18.3,5.82,2.73,797835.0,78.11,4.25,3.51,68.84,5.38,77.3
19,2023,3.0,14.58,5.54,2.83,902423.0,87.5,0.54,3.01,87.85,1.06,72.88
19,2023,4.0,17.46,12.7,7.29,716175.0,54.29,0.67,7.72,84.78,0.13,79.38
19,2023,3.0,10.86,3.43,5.15,870597.0,99.14,1.59,2.78,89.59,9.2,55.77
19,2023,1.0,18.34,7.55,8.43,147926.0,68.92,1.55,8.5,95.59,2.94,32.48
19,2023,3.0,10.41,12.55,4.55,91558.0,87.53,1.8,5.22,82.56,4.95,34.72
19,2023,3.0,17.2,10.15,5.88,622239.0,68.43,4.82,6.38,70.03,7.6,57.72
19,2023,4.0,13.93,5.35,0.75,844944.0,63.12,4.72,4.89,78.72,9.51,30.72
19,2023,1.0,1.23,1.3,4.53,300564.0,74.85,3.85,7.5,69.58,2.56,44.71
19,2023,3.0,14.93,2.41,7.7,511848.0,51.01,3.61,3.98,94.1,4.27,52.61
19,2023,1.0,19.73,0.69,2.06,729447.0,75.16,1.65,7.12,67.23,9.18,53.47
19,2023,4.0,7.95,11.45,2.84,516452.0,99.15,1.01,2.61,88.64,5.69,71.24
19,2023,1.0,3.53,4.28,0.76,625185.0,80.03,2.24,6.08,83.62,2.8,81.62
19,2023,1.0,11.77,3.62,4.76,864417.0,56.63,2.19,4.37,53.76,3.58,25.67
19,2023,1.0,15.74,8.62,7.71,857737.0,57.98,2.79,1.53,77.97,7.52,67.2
19,2023,2.0,10.1,6.89,8.43,375259.0,54.27,2.38,3.36,92.4,1.81,26.07
19,2023,3.0,12.61,5.35,0.48,3438.0,88.42,4.8,9.35,90.43,8.59,45.18
19,2023,1.0,19.83,12.32,6.73,755985.0,51.95,4.69,9.04,68.23,5.15,60.53
19,2023,3.0,8.76,14.14,2.17,21512.0,83.69,1.61,5.81,85.29,0.03,89.55
19,2023,1.0,2.71,6.49,8.2,350318.0,78.97,4.57,1.6,75.72,1.67,23.77
19,2023,1.0,3.01,11.05,0.11,457359.0,64.05,3.64,5.14,56.87,4.58,32.37
19,2023,3.0,16.39,12.7,1.62,937882.0,58.73,2.89,3.92,57.73,5.41,24.62
19,2023,3.0,3.45,2.57,2.66,762651.0,60.73,4.48,9.33,67.89,7.74,89.82
19,2023,2.0,7.48,10.71,0.44,36041.0,86.25,0.55,4.38,83.67,1.35,32.12
19,2023,2.0,1.89,0.88,5.85,361388.0,51.73,3.44,0.69,91.0,5.57,67.36
19,2023,3.0,15.06,0.65,4.64,218647.0,53.71,4.39,7.82,88.18,6.43,28.16
19,2023,3.0,7.44,2.85,3.13,47540.0,60.26,2.91,2.62,82.5,5.5,51.42
19,2023,1.0,18.62,4.55,6.44,969801.0,52.61,2.69,5.33,69.94,9.22,43.91
19,2023,4.0,9.37,3.85,6.36,56012.0,73.01,3.09,2.15,93.71,6.45,70.4
19,2023,1.0,11.4,4.83,7.49,102103.0,75.34,0.95,5.81,60.38,9.52,49.52
19,2023,4.0,3.98,3.69,7.68,949278.0,74.11,4.01,3.57,92.11,7.94,64.69
19,2023,3.0,15.94,13.86,1.74,446851.0,59.36,2.97,7.4,85.69,6.51,51.54
19,2023,1.0,2.4,0.14,7.49,997330.0,66.5,1.58,2.6,67.7,6.62,40.58
19,2023,1.0,14.63,9.01,2.6,425227.0,84.86,3.87,5.17,95.25,1.63,39.05
19,2023,3.0,6.43,6.02,5.02,892941.0,84.07,4.25,6.38,86.4,4.79,45.98
19,2023,4.0,4.41,0.99,1.1,659881.0,50.83,0.66,5.35,62.66,6.34,30.91
19,2023,3.0,19.98,14.56,3.83,978977.0,63.32,4.53,8.16,52.48,9.36,49.57
19,2023,3.0,16.92,2.15,0.18,950184.0,86.42,3.33,8.52,61.46,5.21,72.82
19,2023,1.0,19.49,1.71,4.31,460512.0,51.91,2.74,1.0,73.69,3.81,84.92
19,2023,2.0,10.3,3.39,6.4,395322.0,53.13,2.73,0.74,93.79,8.14,70.42
19,2023,4.0,18.0,3.59,0.77,94155.0,65.22,1.32,4.43,80.84,2.84,45.66
19,2023,1.0,7.09,4.85,5.35,139616.0,63.85,1.43,7.15,76.93,8.31,48.56
